id,student_id,assessment_id,cycle,subject,level,score,assessed_at,updated_by,action,previous_data,created_at,updated_at
249,42,249,midline,khmer,Paragraph,68,2025-05-14,,created,,2025-09-04 07:49:49,2025-09-04 07:49:49
250,42,250,midline,math,2-Digit,57,2025-05-14,,created,,2025-09-04 07:49:49,2025-09-04 07:49:49
251,42,251,endline,khmer,Story,86.7,2025-08-30,,created,,2025-09-04 07:49:49,2025-09-04 07:49:49
252,42,252,endline,math,Subtraction,85,2025-08-30,,created,,2025-09-04 07:49:49,2025-09-04 07:49:49
1022,119,686,baseline,math,Addition,25,2024-09-04,9,created,,2025-09-04 09:03:07,2025-09-04 09:03:07
1023,119,687,midline,khmer,Story,74,2025-03-04,9,created,,2025-09-04 09:03:07,2025-09-04 09:03:07
1024,119,688,midline,math,Subtraction,47,2025-04-04,9,created,,2025-09-04 09:03:07,2025-09-04 09:03:07
1025,119,689,endline,khmer,Words,35,2025-06-04,9,created,,2025-09-04 09:03:07,2025-09-04 09:03:07
1026,119,690,endline,math,Multiplication,55,2025-08-04,9,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1027,120,691,baseline,khmer,Words,27,2024-09-04,10,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1028,120,692,baseline,math,Nothing,0,2024-09-04,10,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1029,120,693,midline,khmer,Nothing,2,2025-05-04,10,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1030,120,694,midline,math,Numbers,18,2025-06-04,10,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1031,120,695,endline,khmer,Story,63,2025-06-04,10,created,,2025-09-04 09:03:08,2025-09-04 09:03:08
1032,120,696,endline,math,Numbers,11,2025-09-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1033,121,697,baseline,khmer,Nothing,4,2024-11-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1034,121,698,baseline,math,Nothing,10,2025-03-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1035,121,699,midline,khmer,Story,66,2025-03-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1036,121,700,midline,math,Addition,39,2025-03-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1037,121,701,endline,khmer,Words,25,2025-09-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1038,121,702,endline,math,Addition,31,2025-07-04,9,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1039,122,703,baseline,khmer,Words,33,2025-03-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1040,122,704,baseline,math,Numbers,16,2024-12-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1041,122,705,midline,khmer,Letters,25,2025-03-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1042,122,706,midline,math,Numbers,12,2025-03-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1043,122,707,endline,khmer,Words,40,2025-07-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1044,122,708,endline,math,Nothing,5,2025-09-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
277,47,277,baseline,khmer,Comp 1,82.3,2025-01-07,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
278,47,278,baseline,math,2-Digit,50,2025-01-07,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
279,47,279,midline,khmer,Comp 2,86,2025-05-14,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
280,47,280,midline,math,Subtraction,78,2025-05-14,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
281,47,281,endline,khmer,Comp 2,100,2025-09-03,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
282,47,282,endline,math,Division,95,2025-09-03,,created,,2025-09-04 07:49:50,2025-09-04 07:49:50
1045,123,709,baseline,khmer,Letters,20,2024-09-04,10,created,,2025-09-04 09:03:09,2025-09-04 09:03:09
1046,123,710,baseline,math,Nothing,5,2025-01-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1047,123,711,midline,khmer,Story,71,2025-06-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1048,123,712,midline,math,Multiplication,59,2025-04-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1049,123,713,endline,khmer,Letters,11,2025-09-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1050,123,714,endline,math,Multiplication,58,2025-09-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1051,124,715,baseline,khmer,Letters,15,2024-12-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1052,124,716,baseline,math,Addition,36,2024-12-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1053,124,717,midline,khmer,Paragraph,48,2025-03-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1054,124,718,midline,math,Addition,32,2025-06-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1055,124,719,endline,khmer,Words,36,2025-09-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1056,124,720,endline,math,Numbers,10,2025-07-04,5,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1057,125,721,baseline,khmer,Words,39,2024-12-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1058,125,722,baseline,math,Nothing,10,2024-09-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1059,125,723,midline,khmer,Paragraph,55,2025-05-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1060,125,724,midline,math,Addition,35,2025-05-04,10,created,,2025-09-04 09:03:10,2025-09-04 09:03:10
1061,125,725,endline,khmer,Words,35,2025-08-04,10,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1062,125,726,endline,math,Addition,37,2025-08-04,10,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1063,126,727,baseline,khmer,Letters,10,2024-10-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1064,126,728,baseline,math,Nothing,9,2024-12-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1065,126,729,midline,khmer,Letters,13,2025-04-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1066,126,730,midline,math,Subtraction,46,2025-03-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1067,126,731,endline,khmer,Letters,11,2025-07-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1068,126,732,endline,math,Multiplication,69,2025-07-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
307,52,307,baseline,khmer,Letter,44.7,2025-01-15,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
308,52,308,baseline,math,Word Problem,73,2025-01-15,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
309,52,309,midline,khmer,Word,71.3,2025-05-06,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
310,52,310,midline,math,Word Problem,82,2025-05-06,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
311,52,311,endline,khmer,Paragraph,88,2025-08-26,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
312,52,312,endline,math,Word Problem,100,2025-08-26,,created,,2025-09-04 07:49:51,2025-09-04 07:49:51
1069,127,733,baseline,khmer,Words,39,2024-10-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1070,127,734,baseline,math,Addition,35,2025-02-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1071,127,735,midline,khmer,Words,37,2025-04-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1072,127,736,midline,math,Numbers,14,2025-05-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
319,54,319,baseline,khmer,Letter,53.7,2025-01-09,,created,,2025-09-04 07:49:52,2025-09-04 07:49:52
320,54,320,baseline,math,Beginner,31,2025-01-09,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
321,54,321,midline,khmer,Word,55.3,2025-05-14,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
322,54,322,midline,math,1-Digit,66,2025-05-14,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
323,54,323,endline,khmer,Paragraph,83,2025-09-02,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
324,54,324,endline,math,2-Digit,85,2025-09-02,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
325,55,325,baseline,khmer,Letter,36.7,2025-01-10,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
326,55,326,baseline,math,1-Digit,43,2025-01-10,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
327,55,327,midline,khmer,Word,61.3,2025-05-07,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
328,55,328,midline,math,2-Digit,58,2025-05-07,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
329,55,329,endline,khmer,Paragraph,82,2025-08-27,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
330,55,330,endline,math,Subtraction,82,2025-08-27,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
331,56,331,baseline,khmer,Word,53.3,2025-01-14,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
332,56,332,baseline,math,1-Digit,51,2025-01-14,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
333,56,333,midline,khmer,Paragraph,69,2025-05-07,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
334,56,334,midline,math,2-Digit,73,2025-05-07,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
335,56,335,endline,khmer,Story,87.7,2025-09-04,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
336,56,336,endline,math,Subtraction,85,2025-09-04,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
337,57,337,baseline,khmer,Word,61.3,2025-01-11,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
338,57,338,baseline,math,1-Digit,45,2025-01-11,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
339,57,339,midline,khmer,Paragraph,75,2025-05-17,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
340,57,340,midline,math,2-Digit,69,2025-05-17,,created,,2025-09-04 07:49:53,2025-09-04 07:49:53
341,57,341,endline,khmer,Story,80.7,2025-09-03,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
342,57,342,endline,math,Subtraction,88,2025-09-03,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
343,58,343,baseline,khmer,Word,44.3,2025-01-09,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
344,58,344,baseline,math,2-Digit,48,2025-01-09,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
345,58,345,midline,khmer,Paragraph,64,2025-05-18,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
346,58,346,midline,math,Subtraction,78,2025-05-18,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
347,58,347,endline,khmer,Story,83.7,2025-08-21,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
348,58,348,endline,math,Division,90,2025-08-21,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
349,59,349,baseline,khmer,Paragraph,61,2025-01-08,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
350,59,350,baseline,math,2-Digit,52,2025-01-08,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
351,59,351,midline,khmer,Story,74.7,2025-05-07,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
352,59,352,midline,math,Subtraction,64,2025-05-07,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
353,59,353,endline,khmer,Comp 1,87.3,2025-08-28,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
354,59,354,endline,math,Division,90,2025-08-28,,created,,2025-09-04 07:49:54,2025-09-04 07:49:54
1073,127,737,endline,khmer,Words,29,2025-09-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1074,127,738,endline,math,Division,75,2025-08-04,9,created,,2025-09-04 09:03:11,2025-09-04 09:03:11
1075,128,739,baseline,khmer,Words,33,2025-01-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1076,128,740,baseline,math,Nothing,7,2025-03-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1077,128,741,midline,khmer,Story,72,2025-05-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1078,128,742,midline,math,Numbers,21,2025-06-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1079,128,743,endline,khmer,Words,36,2025-07-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1080,128,744,endline,math,Addition,38,2025-07-04,9,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1081,129,745,baseline,khmer,Words,32,2024-10-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1082,129,746,baseline,math,Numbers,23,2025-01-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1083,129,747,midline,khmer,Words,39,2025-05-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1084,129,748,midline,math,Numbers,16,2025-06-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1085,129,749,endline,khmer,Letters,12,2025-07-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1086,129,750,endline,math,Addition,29,2025-07-04,10,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1087,130,751,baseline,khmer,Letters,21,2025-01-04,5,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1088,130,752,baseline,math,Addition,31,2024-10-04,5,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1089,130,753,midline,khmer,Paragraph,48,2025-03-04,5,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1190,147,854,baseline,math,Nothing,10,2024-12-04,5,created,,2025-09-04 09:03:20,2025-09-04 09:03:20
373,63,373,baseline,khmer,Comp 1,81.3,2025-01-13,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
374,63,374,baseline,math,Division,67,2025-01-13,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
375,63,375,midline,khmer,Comp 2,96,2025-05-17,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
376,63,376,midline,math,Word Problem,98,2025-05-17,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
377,63,377,endline,khmer,Comp 2,91,2025-09-02,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
378,63,378,endline,math,Word Problem,100,2025-09-02,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
379,64,379,baseline,khmer,Comp 2,76,2025-01-09,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
380,64,380,baseline,math,Division,65,2025-01-09,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
381,64,381,midline,khmer,Comp 2,89,2025-05-14,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
382,64,382,midline,math,Word Problem,100,2025-05-14,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
383,64,383,endline,khmer,Comp 2,91,2025-09-01,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
384,64,384,endline,math,Word Problem,93,2025-09-01,,created,,2025-09-04 07:49:55,2025-09-04 07:49:55
385,65,385,baseline,khmer,Beginner,45,2025-01-16,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
386,65,386,baseline,math,Word Problem,84,2025-01-16,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
387,65,387,midline,khmer,Letter,55.7,2025-05-04,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
388,65,388,midline,math,Word Problem,85,2025-05-04,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
389,65,389,endline,khmer,Word,68.3,2025-09-03,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
390,65,390,endline,math,Word Problem,100,2025-09-03,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
1090,130,754,midline,math,Subtraction,55,2025-05-04,5,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1091,130,755,endline,khmer,Nothing,5,2025-07-04,5,created,,2025-09-04 09:03:12,2025-09-04 09:03:12
1092,130,756,endline,math,Numbers,21,2025-09-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1093,131,757,baseline,khmer,Nothing,1,2024-10-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1094,131,758,baseline,math,Numbers,15,2025-03-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1095,131,759,midline,khmer,Words,30,2025-04-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
397,67,397,baseline,khmer,Beginner,43,2025-01-07,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
398,67,398,baseline,math,Beginner,31,2025-01-07,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
399,67,399,midline,khmer,Letter,52.7,2025-05-10,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
400,67,400,midline,math,1-Digit,51,2025-05-10,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
401,67,401,endline,khmer,Word,83.3,2025-08-25,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
402,67,402,endline,math,2-Digit,76,2025-08-25,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
403,68,403,baseline,khmer,Letter,39.7,2025-01-08,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
404,68,404,baseline,math,1-Digit,46,2025-01-08,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
405,68,405,midline,khmer,Word,55.3,2025-05-07,,created,,2025-09-04 07:49:56,2025-09-04 07:49:56
406,68,406,midline,math,2-Digit,71,2025-05-07,,created,,2025-09-04 07:49:57,2025-09-04 07:49:57
407,68,407,endline,khmer,Paragraph,90,2025-08-21,,created,,2025-09-04 07:49:57,2025-09-04 07:49:57
408,68,408,endline,math,Subtraction,90,2025-08-21,,created,,2025-09-04 07:49:57,2025-09-04 07:49:57
1096,131,760,midline,math,Subtraction,54,2025-03-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1097,131,761,endline,khmer,Words,40,2025-08-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1098,131,762,endline,math,Word Problems,89,2025-06-04,5,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1099,132,763,baseline,khmer,Nothing,2,2025-01-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1100,132,764,baseline,math,Numbers,10,2025-01-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1101,132,765,midline,khmer,Paragraph,59,2025-06-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1102,132,766,midline,math,Addition,38,2025-06-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1103,132,767,endline,khmer,Nothing,0,2025-06-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1104,132,768,endline,math,Numbers,22,2025-07-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1105,133,769,baseline,khmer,Letters,10,2025-01-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1106,133,770,baseline,math,Addition,30,2025-01-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1107,133,771,midline,khmer,Letters,19,2025-04-04,9,created,,2025-09-04 09:03:13,2025-09-04 09:03:13
1108,133,772,midline,math,Subtraction,42,2025-05-04,9,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1109,133,773,endline,khmer,Words,26,2025-09-04,9,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1110,133,774,endline,math,Word Problems,92,2025-07-04,9,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1111,134,775,baseline,khmer,Letters,20,2024-10-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1112,134,776,baseline,math,Nothing,7,2025-02-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1113,134,777,midline,khmer,Words,39,2025-04-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1114,134,778,midline,math,Addition,34,2025-05-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1115,134,779,endline,khmer,Comp. 2,90,2025-09-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1116,134,780,endline,math,Numbers,21,2025-07-04,5,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1117,135,781,baseline,khmer,Words,38,2024-11-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1118,135,782,baseline,math,Nothing,0,2024-10-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1119,135,783,midline,khmer,Letters,18,2025-05-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1120,135,784,midline,math,Multiplication,67,2025-05-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1121,135,785,endline,khmer,Story,66,2025-08-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1122,135,786,endline,math,Nothing,8,2025-09-04,10,created,,2025-09-04 09:03:14,2025-09-04 09:03:14
1123,136,787,baseline,khmer,Words,27,2024-12-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
439,74,439,baseline,khmer,Word,54.3,2025-01-10,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
440,74,440,baseline,math,Subtraction,62,2025-01-10,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
441,74,441,midline,khmer,Paragraph,76,2025-05-16,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
442,74,442,midline,math,Division,92,2025-05-16,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
443,74,443,endline,khmer,Story,86.7,2025-09-01,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
444,74,444,endline,math,Word Problem,94,2025-09-01,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
445,75,445,baseline,khmer,Paragraph,65,2025-01-12,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
446,75,446,baseline,math,Subtraction,57,2025-01-12,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
447,75,447,midline,khmer,Story,84.7,2025-05-05,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
448,75,448,midline,math,Division,88,2025-05-05,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
449,75,449,endline,khmer,Comp 1,100,2025-08-21,,created,,2025-09-04 07:49:58,2025-09-04 07:49:58
450,75,450,endline,math,Word Problem,99,2025-08-21,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
451,76,451,baseline,khmer,Paragraph,55,2025-01-06,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
452,76,452,baseline,math,Division,64,2025-01-06,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
453,76,453,midline,khmer,Story,77.7,2025-05-04,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
454,76,454,midline,math,Word Problem,100,2025-05-04,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
455,76,455,endline,khmer,Comp 1,100,2025-08-30,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
456,76,456,endline,math,Word Problem,100,2025-08-30,,created,,2025-09-04 07:49:59,2025-09-04 07:49:59
1124,136,788,baseline,math,Nothing,1,2025-02-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1125,136,789,midline,khmer,Story,72,2025-05-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1126,136,790,midline,math,Addition,36,2025-03-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1127,136,791,endline,khmer,Comp. 2,100,2025-09-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1128,136,792,endline,math,Addition,33,2025-07-04,5,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1129,137,793,baseline,khmer,Nothing,6,2025-01-04,10,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1130,137,794,baseline,math,Numbers,18,2025-03-04,10,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1131,137,795,midline,khmer,Words,32,2025-04-04,10,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
1132,137,796,midline,math,Numbers,13,2025-03-04,10,created,,2025-09-04 09:03:15,2025-09-04 09:03:15
